ProductSKU;LinkFROriginal;LinkENOriginal;Brand
MIL2962-22R;https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-BvFMkm7/A;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL2970-20;;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL2971-20;;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL2973-20;;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL2977-20;https://www.youtube.com/embed/2zMCpiP8isQ;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL2977-22BG;https://www.youtube.com/embed/2zMCpiP8isQ;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL2977-22O;https://www.youtube.com/embed/2zMCpiP8isQ;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL2978-20;https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-BvFMkm7/A;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL2978-22;https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-BvFMkm7/A;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL2978-22BG;;https://assets.edgenet.com/b37ee2d7-6777-4a8b-b5c4-77db8eb4ea2b;MILWAUKEE      
MIL2978-22K;https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-BvFMkm7/A;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL2978-22O;https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-BvFMkm7/A;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL2980-20;https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-BvFMkm7/A;https://www.youtube.com/watch?v=J3U4Ch7xe7w;MILWAUKEE      
MIL2980-22;https://milwaukeetool.widen.net/s/5wbfsb9xgv/milwaukeer-m18-fueltrade-;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL2981-20;https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-BvFMkm7/A;https://www.youtube.com/watch?v=J3U4Ch7xe7w;MILWAUKEE      
MIL2982-20;https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-BvFMkm7/A;https://www.youtube.com/watch?v=j3b4uDYRtrE;MILWAUKEE      
MIL2990-20;https://milwaukeetool.widen.net/s/lvzqgdnqjw/milwaukeer-m18-fueltrade-;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL2990-21HD;https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-BvFMkm7/A;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL2999-22;https://milwaukeetool.widen.net/s/fwhtdrcxft/milwaukeer_m18trade-mark-;;MILWAUKEE      
MIL3004-20;https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-XXhk3M7/A;https://www.youtube.com/watch?v=tKjwnep-t0E;MILWAUKEE      
MIL3013-20;;https://assets.edgenet.com/8dd3ba14-70b0-4dc1-9b22-2c23b777bed4;MILWAUKEE      
MIL3013-21;;https://assets.edgenet.com/8dd3ba14-70b0-4dc1-9b22-2c23b777bed4;MILWAUKEE      
MIL3033-20;;https://www.youtube.com/embed/rZQza36rFHw;MILWAUKEE      
MIL3033-21;;https://www.youtube.com/embed/rZQza36rFHw;MILWAUKEE      
MIL3034-20;;https://www.youtube.com/embed/rZQza36rFHw;MILWAUKEE      
MIL3034-21;;https://www.youtube.com/embed/rZQza36rFHw;MILWAUKEE      
MIL3046-20;;https://www.youtube.com/embed/XB_4atBVqO8;MILWAUKEE      
MIL3046-21HD;;https://www.youtube.com/embed/XB_4atBVqO8;MILWAUKEE      
MIL306B-212X;;https://www.youtube.com/watch?v=8DFlljLCM4o;MILWAUKEE      
MIL306B-21L;;https://www.youtube.com/watch?v=8DFlljLCM4o;MILWAUKEE      
MIL306B-21M;;https://www.youtube.com/watch?v=8DFlljLCM4o;MILWAUKEE      
MIL3150-20;;https://www.youtube.com/watch?v=8DFlljLCM4o;MILWAUKEE      
MIL3300R;https://milwaukeetool.widen.net/s/vg9hgtfkmf/roll-ontrade-mark-sign-3600w7200w-power-supply_youtube;https://milwaukeetool.widen.net/s/vg9hgtfkmf/roll-ontrade-mark-sign-3600w7200w-power-supply_youtube;MILWAUKEE      
MIL336BL-21L;;https://milwaukeetool.widen.net/s/vl9pvldhbr/milwaukeer-womens-workwear;MILWAUKEE      
MIL336BL-21M;;https://milwaukeetool.widen.net/s/vl9pvldhbr/milwaukeer-womens-workwear;MILWAUKEE      
MIL336BL-21S;;https://milwaukeetool.widen.net/s/vl9pvldhbr/milwaukeer-womens-workwear;MILWAUKEE      
MIL336BL-21XL;;https://milwaukeetool.widen.net/s/vl9pvldhbr/milwaukeer-womens-workwear;MILWAUKEE      
MIL336G-21L;;https://milwaukeetool.widen.net/s/vl9pvldhbr/milwaukeer-womens-workwear;MILWAUKEE      
MIL336G-21M;;https://milwaukeetool.widen.net/s/vl9pvldhbr/milwaukeer-womens-workwear;MILWAUKEE      
MIL336G-21S;;https://milwaukeetool.widen.net/s/vl9pvldhbr/milwaukeer-womens-workwear;MILWAUKEE      
MIL336G-21XL;;https://milwaukeetool.widen.net/s/vl9pvldhbr/milwaukeer-womens-workwear;MILWAUKEE      
MIL3404-20;https://www.youtube.com/embed/zAvhGUrmwc4;https://www.youtube.com/watch?v=8DFlljLCM4o;MILWAUKEE      
MIL3404-22;https://www.youtube.com/embed/zAvhGUrmwc4;https://www.youtube.com/watch?v=8DFlljLCM4o;MILWAUKEE      
MIL3453-20;https://www.youtube.com/embed/Mx9gA3vhAHI;https://www.youtube.com/watch?v=8DFlljLCM4o;MILWAUKEE      
MIL3453-22;https://www.youtube.com/embed/Mx9gA3vhAHI;https://www.youtube.com/watch?v=8DFlljLCM4o;MILWAUKEE      
MIL3476-20;https://www.youtube.com/embed/_5Yaa0fXVMI?si=fyddmqv5rN7HDboD;https://www.youtube.com/embed/_5Yaa0fXVMI?si=fyddmqv5rN7HDboD;MILWAUKEE      
MIL3485-22;https://www.youtube.com/embed/jO48v_h__yA?si=-iqpIT-EEUrbAW1V;https://www.youtube.com/embed/jO48v_h__yA?si=-iqpIT-EEUrbAW1V;MILWAUKEE      
MIL3510-21;https://assets.edgenet.com//6d7682ce-7882-48ff-ab41-7bace5e11386;;MILWAUKEE      
MIL3521-21;;https://assets.edgenet.com/a9772990-e463-45f9-bb02-18440f30f022;MILWAUKEE      
MIL3522-21;https://assets.edgenet.com//309d9d24-7dbb-4ed6-85e3-aa09db62b76f;;MILWAUKEE      
MIL3602-20;https://www.youtube.com/embed/4LA3I7efF1M;https://www.youtube.com/embed/4LA3I7efF1M;MILWAUKEE      
MIL3602-22CT;https://www.youtube.com/embed/4LA3I7efF1M;https://www.youtube.com/embed/4LA3I7efF1M;MILWAUKEE      
MIL3622-20;https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-ffvVLBX/A;https://www.youtube.com/watch?v=8DFlljLCM4o;MILWAUKEE      
MIL3622-21;https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-ffvVLBX/A;https://assets.edgenet.com/6d7682ce-7882-48ff-ab41-7bace5e11386;MILWAUKEE      
MIL3624-20;;https://assets.edgenet.com/a9772990-e463-45f9-bb02-18440f30f022;MILWAUKEE      
MIL3624-21;;https://assets.edgenet.com/309d9d24-7dbb-4ed6-85e3-aa09db62b76f;MILWAUKEE      
MIL3632-21;https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-QF9wsbz/A;https://www.youtube.com/watch?v=8DFlljLCM4o;MILWAUKEE      
MIL3650-20;https://www.youtube.com/embed/Iqn53-24U-Y;https://www.youtube.com/embed/Iqn53-24U-Y;MILWAUKEE      
MIL3650-22CT;www.youtube.com/embed/Iqn53-24U-Y;www.youtube.com/embed/Iqn53-24U-Y;MILWAUKEE      
MIL3651-20;https://www.youtube.com/embed/EuO88jo2qMU;https://www.youtube.com/embed/EuO88jo2qMU;MILWAUKEE      
MIL3675-20;https://www.youtube.com/embed/tDzj972Ypio?si=L6bLAVHWe37yE0Gd;https://www.youtube.com/embed/tDzj972Ypio?si=L6bLAVHWe37yE0Gd;MILWAUKEE      
MIL3692-22CT;https://www.youtube.com/embed/EuO88jo2qMU;https://www.youtube.com/embed/EuO88jo2qMU;MILWAUKEE      
MIL3697-27;https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-BvFMkm7/A;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL3699-22;https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-BvFMkm7/A;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL3701-21;https://www.youtube.com/embed/yWgLkOWoJpE?si=kVKqOWEbksic0Ni0;https://www.youtube.com/embed/yWgLkOWoJpE?si=-4Hci-4orHCyLFRb;MILWAUKEE      
MIL3701-21T;https://www.youtube.com/embed/yWgLkOWoJpE?si=kVKqOWEbksic0Ni0;https://www.youtube.com/embed/yWgLkOWoJpE?si=-4Hci-4orHCyLFRb;MILWAUKEE      
MIL3702-21;;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL47-53-2775;;https://www.youtube.com/watch?v=Mx9gA3vhAHI;MILWAUKEE      
MIL47-53-2817;;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL48-00-1610;;https://www.youtube.com/watch?v=EDcDngaAVxc;MILWAUKEE      
MIL48-00-1640;;https://www.youtube.com/watch?v=6ktPFR4wD-s;MILWAUKEE      
MIL48-00-5091;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;https://www.youtube.com/watch?v=A53bmMrBLDA;MILWAUKEE      
MIL48-00-5092;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-5093;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-5094;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;https://www.youtube.com/watch?v=0axbpDOdeJo;MILWAUKEE      
MIL48-00-5161;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;https://www.youtube.com/watch?v=0axbpDOdeJo;MILWAUKEE      
MIL48-00-5162;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-5163;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-5181;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;https://www.youtube.com/watch?v=0axbpDOdeJo;MILWAUKEE      
MIL48-00-5182;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-5183;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-5186;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-5187;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-5188;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-5193;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-5194;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-5203;https://assets.edgenet.com//406cb7f3-247e-41fe-aac8-57f851b6ac29;https://www.youtube.com/watch?v=yWgLkOWoJpE;MILWAUKEE      
MIL48-00-5221;https://www.youtube.com/embed/rhzxLymECWU;https://www.youtube.com/watch?v=yWgLkOWoJpE;MILWAUKEE      
MIL48-00-5226;https://www.youtube.com/embed/rhzxLymECWU;https://www.youtube.com/watch?v=mDRQYGocC34;MILWAUKEE      
MIL48-00-5227;https://www.youtube.com/embed/rhzxLymECWU;;MILWAUKEE      
MIL48-00-5302;;https://assets.edgenet.com/7a4ee311-faa7-4abd-98b8-b04ee0841553;MILWAUKEE      
MIL48-00-5501;;https://assets.edgenet.com/7a4ee311-faa7-4abd-98b8-b04ee0841553;MILWAUKEE      
MIL48-00-5502;;https://assets.edgenet.com/406cb7f3-247e-41fe-aac8-57f851b6ac29;MILWAUKEE      
MIL48-00-5503;;https://assets.edgenet.com/441a8818-8f37-4fa5-b942-c2be437b455a;MILWAUKEE      
MIL48-00-5712;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-5713;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-5786;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-5787;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-5788;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-5789;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-5790;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-5791;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-5794;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-8093;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-8184;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-8712;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-8713;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-8782;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-8784;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-8787;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-8788;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-00-8789;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-01-2787;;https://assets.edgenet.com/7a4ee311-faa7-4abd-98b8-b04ee0841553;MILWAUKEE      
MIL48-01-6182;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-01-6184;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-01-6186;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-01-6187;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-01-6188;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-01-6189;https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553;;MILWAUKEE      
MIL48-01-7784;https://www.youtube.com/embed/GVjJ3b9KVl0;;MILWAUKEE      
MIL48-03-3135;https://assets.edgenet.com//0d83f4b5-260d-4c12-adad-938985f92d25;;MILWAUKEE      
MIL48-08-0500;;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL48-08-0551;;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL48-08-0561;;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL48-08-0570;;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL48-08-0571;;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL48-08-0572C;;https://www.youtube.com/embed/PJB4fPLluII;MILWAUKEE      
MIL48-08-0573;;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL48-08-0574;;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL48-08-0575;;https://www.youtube.com/embed/PJB4fPLluII;MILWAUKEE      
MIL48-08-0576;;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL48-08-0577;;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL48-08-0905;;https://www.youtube.com/watch?v=8DFlljLCM4o;MILWAUKEE      
MIL48-08-0910;https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-;;MILWAUKEE      
MIL48-08-1076;;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL48-08-1093;;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL48-08-1095;;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL48-08-2744;https://milwaukeetool.widen.net/s/fwhtdrcxft/milwaukeer_m18trade-mark-;;MILWAUKEE      
MIL48-08-2745;https://milwaukeetool.widen.net/s/fwhtdrcxft/milwaukeer_m18trade-mark-;;MILWAUKEE      
MIL48-09-3001;https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-8NGLsjZ/A;0;MILWAUKEE      
MIL48-09-5001;https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-8NGLsjZ/A;0;MILWAUKEE      
MIL48-10-5601;;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL48-10-5602;;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL48-11-1812;https://milwaukeetool.widen.net/s/5ppwzt9wlb/m18trade-mark-sign-redlit;https://www.youtube.com/watch?v=8xaEb_ZHb7s;MILWAUKEE      
MIL48-11-1813;https://milwaukeetool.widen.net/s/vjzmzmqszg/milwaukeer-m18trade-mark-sign-milwaukeer-redlithiumtrade-mark-sign-forgetrade-mark-sign-hd12;https://milwaukeetool.widen.net/s/vjzmzmqszg/milwaukeer-m18trade-mark-sign-milwaukeer-redlithiumtrade-mark-sign-forgetrade-mark-sign-hd12;MILWAUKEE      
MIL48-11-1820;https://milwaukeetool.widen.net/s/fwhtdrcxft/milwaukeer_m18trade-mark-;https://www.youtube.com/watch?v=8xaEb_ZHb7s;MILWAUKEE      
MIL48-11-1822;https://milwaukeetool.widen.net/s/fwhtdrcxft/milwaukeer_m18trade-mark-;https://www.youtube.com/watch?v=8xaEb_ZHb7s;MILWAUKEE      
MIL48-11-1828;https://milwaukeetool.widen.net/s/fwhtdrcxft/milwaukeer_m18trade-mark-;https://www.youtube.com/watch?v=8xaEb_ZHb7s;MILWAUKEE      
MIL48-11-1835;https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-QtM7jBC/A;https://www.youtube.com/watch?v=KvhkTwwB2Zk;MILWAUKEE      
MIL48-11-1840;https://www.youtube.com/embed/61VuPyViuAA;https://www.youtube.com/watch?v=8xaEb_ZHb7s;MILWAUKEE      
MIL48-11-1850;https://milwaukeetool.widen.net/s/f5827qvqqc/m18_redlithium_xc5.0;https://www.youtube.com/watch?v=8xaEb_ZHb7s;MILWAUKEE      
MIL48-11-1851;https://milwaukeetool.widen.net/s/fwhtdrcxft/milwaukeer_m18trade-mark-;https://www.youtube.com/watch?v=8xaEb_ZHb7s;MILWAUKEE      
MIL48-11-1852;https://milwaukeetool.widen.net/s/fwhtdrcxft/milwaukeer_m18trade-mark-;https://www.youtube.com/watch?v=8xaEb_ZHb7s;MILWAUKEE      
MIL48-11-1861;https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-X9B6wZx/A;https://www.youtube.com/watch?v=8xaEb_ZHb7s;MILWAUKEE      
MIL48-11-1862;https://milwaukeetool.widen.net/s/fwhtdrcxft/milwaukeer_m18trade-mark-;https://www.youtube.com/watch?v=8xaEb_ZHb7s;MILWAUKEE      
MIL48-11-1865;https://milwaukeetool.widen.net/s/fwhtdrcxft/milwaukeer_m18trade-mark-;https://www.youtube.com/watch?v=8xaEb_ZHb7s;MILWAUKEE      
MIL48-11-1881;https://milwaukeetool.widencollective.com/assets/share/asset/1sxuzxpyvl;https://milwaukeetool.widencollective.com/assets/share/asset/1sxuzxpyvl;MILWAUKEE      
MIL48-11-2131;https://www.youtube.com/embed/3fTI3lEKsbc;;MILWAUKEE      
MIL48-11-2401;https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-;https://www.youtube.com/watch?v=8DFlljLCM4o;MILWAUKEE      
MIL48-11-2402;https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-;https://www.youtube.com/watch?v=8DFlljLCM4o;MILWAUKEE      
MIL48-11-2411;https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-;https://www.youtube.com/watch?v=8DFlljLCM4o;MILWAUKEE      
MIL48-11-2412;https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-;https://www.youtube.com/watch?v=8DFlljLCM4o;MILWAUKEE      
MIL48-11-2420;https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-;https://www.youtube.com/watch?v=8DFlljLCM4o;MILWAUKEE      
MIL48-11-2425;;https://www.youtube.com/watch?v=EA8GlnNQKcw;MILWAUKEE      
MIL48-11-2430;https://www.youtube.com/embed/dqHZypSHyOs;https://www.youtube.com/watch?v=8DFlljLCM4o;MILWAUKEE      
MIL48-11-2440;https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-;https://www.youtube.com/watch?v=8DFlljLCM4o;MILWAUKEE      
MIL48-11-2450;;https://www.youtube.com/watch?v=EA8GlnNQKcw;MILWAUKEE      
MIL48-11-2460;https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-;https://www.youtube.com/watch?v=8DFlljLCM4o;MILWAUKEE      
MIL48-17-0130;https://www.youtube.com/embed/FUCQo_wYR4s;;MILWAUKEE      
MIL48-17-5020;https://www.youtube.com/embed/FUCQo_wYR4s;;MILWAUKEE      
MIL48-17-5030;https://www.youtube.com/embed/FUCQo_wYR4s;https://www.youtube.com/watch?v=gt70f5jx2YU;MILWAUKEE      
MIL48-17-5040;https://www.youtube.com/embed/FUCQo_wYR4s;https://www.youtube.com/watch?v=61VuPyViuAA;MILWAUKEE      
MIL48-20-7198;https://www.youtube.com/embed/1csnNAU01aM;;MILWAUKEE      
MIL48-20-7200;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7203;https://www.youtube.com/embed/DJlBbhwz_FQ;https://www.youtube.com/watch?v=JrP2Tc5TBng;MILWAUKEE      
MIL48-20-7206;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7210;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7215;https://www.youtube.com/embed/DJlBbhwz_FQ;https://www.youtube.com/watch?v=FMHZsg1y328;MILWAUKEE      
MIL48-20-7220;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7225;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7230;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7236;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7240;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7246;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7250;https://www.youtube.com/embed/DJlBbhwz_FQ;https://www.youtube.com/watch?v=dqHZypSHyOs;MILWAUKEE      
MIL48-20-7256;https://www.youtube.com/embed/DJlBbhwz_FQ;https://www.youtube.com/watch?v=EA8GlnNQKcw;MILWAUKEE      
MIL48-20-7310;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7311;https://www.youtube.com/embed/DJlBbhwz_FQ;https://www.youtube.com/watch?v=dqHZypSHyOs;MILWAUKEE      
MIL48-20-7312;https://www.youtube.com/embed/DJlBbhwz_FQ;https://www.youtube.com/watch?v=EA8GlnNQKcw;MILWAUKEE      
MIL48-20-7313;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7314;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7330;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7331;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7332;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7334;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7335;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7341;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7351;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7354;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7357;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7361;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7364;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7371;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7374;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7377;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7381;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7384;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7387;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7497;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
MIL48-20-7498;https://www.youtube.com/embed/DJlBbhwz_FQ;;MILWAUKEE      
