"VideoID";"Link";"DownloadableLink"
"0142-WIDENNET";"https://milwaukeetool.widen.net/s/t8hksjrfvp/milwaukeer-m18-fueltrade-";"https://previews.us-east-1.widencdn.net/seeds/37973549/assets/asset-view/0/a/5/a/0a5a0f85-8709-4da1-81aa-a2fccecec5ca/video_legacy_hd?Expires=1763913600&Signature=InN8diGRcGANr8~Ad5dyAhtD~QcN4jx3UJBFEIYgROCeUXzYo3Asddb8tmXMaloKa-WS7b3F1StRDTJ-dSDi5PQbuA-6gBF7gPhp3qKDjHvJ0cDB7bSH1Qa2PP5EN1ygX0lpvVyfJFdHXSrX9wdiHTOfAU0jqg8krWdLEDTqv23mwFsHTlCQmzKpQqCg~MRe4FZx7~rKsN~PhqMBjfxPaCKdzuuQ4W9EVn-ikrWiMcFETGI9wawVW3aDdiIUiIg9VCaWyExr8oXqXHGrnARPN-veFtTofRqXTZxT~s-KuuP~G-IPsNFUUKhaUQJsjAIJ7J9oUitC2lxaBIc3iGo3Yg__&Key-Pair-Id=APKAJM7FVRD2EPOYUXBQ"
"0143-YOUTUBE";"https://www.youtube.com/embed/YHQB4JRGX20";"https://www.youtube.com/watch?v=YHQB4JRGX20"
"0144-WIDENNET";"https://milwaukeetool.widen.net/s/rznqfwpjzc/2866_m18_fuel_drywall_scr";"https://previews.us-east-1.widencdn.net/seeds/37973549/assets/asset-view/0/a/5/a/0a5a0f85-8709-4da1-81aa-a2fccecec5ca/video_legacy_hd?Expires=1763913600&Signature=InN8diGRcGANr8~Ad5dyAhtD~QcN4jx3UJBFEIYgROCeUXzYo3Asddb8tmXMaloKa-WS7b3F1StRDTJ-dSDi5PQbuA-6gBF7gPhp3qKDjHvJ0cDB7bSH1Qa2PP5EN1ygX0lpvVyfJFdHXSrX9wdiHTOfAU0jqg8krWdLEDTqv23mwFsHTlCQmzKpQqCg~MRe4FZx7~rKsN~PhqMBjfxPaCKdzuuQ4W9EVn-ikrWiMcFETGI9wawVW3aDdiIUiIg9VCaWyExr8oXqXHGrnARPN-veFtTofRqXTZxT~s-KuuP~G-IPsNFUUKhaUQJsjAIJ7J9oUitC2lxaBIc3iGo3Yg__&Key-Pair-Id=APKAJM7FVRD2EPOYUXBQ"
"0145-YOUTUBE";"https://www.youtube.com/watch?v=XKKCNP42zVQ";"https://www.youtube.com/watch?v=XKKCNP42zVQ"
"0146-YOUTUBE";"https://www.youtube.com/watch?v=h-V1clLAI-E";"https://www.youtube.com/watch?v=h-V1clLAI-E"
"0147-YOUTUBE";"https://www.youtube.com/watch?v=N0qg9Ji5i0Y";"https://www.youtube.com/watch?v=N0qg9Ji5i0Y"
"0148-YOUTUBE";"https://www.youtube.com/watch?v=2igSaYH_XsY";"https://www.youtube.com/watch?v=2igSaYH_XsY"
"0149-YOUTUBE";"https://www.youtube.com/watch?v=3N2Plypn_Bg";"https://www.youtube.com/watch?v=3N2Plypn_Bg"
"0150-YOUTUBE";"https://www.youtube.com/watch?v=-p_dDh0IA_0";"https://www.youtube.com/watch?v=-p_dDh0IA_0"
"0151-YOUTUBE";"https://www.youtube.com/embed/Xfa1b17Q5dw";"https://www.youtube.com/watch?v=Xfa1b17Q5dw"
"0152-VIMEO";"https://vimeo.com/658692112";"TO DO TO DO TO DO TO DO TO DO TO DO TO DO TO DO "
"0153-YOUTUBE";"https://www.youtube.com/embed/oKOx1vTPsyI";"https://www.youtube.com/watch?v=oKOx1vTPsyI"
"0154-YOUTUBE";"https://www.youtube.com/watch?v=oKOx1vTPsyI";"https://www.youtube.com/watch?v=oKOx1vTPsyI"
"0155-WIDENNET";"https://milwaukeetool.widen.net/s/gxb2vp92ch/2891_m12_m18_jobsite_spea";"https://previews.us-east-1.widencdn.net/seeds/37973549/assets/asset-view/0/a/5/a/0a5a0f85-8709-4da1-81aa-a2fccecec5ca/video_legacy_hd?Expires=1763913600&Signature=InN8diGRcGANr8~Ad5dyAhtD~QcN4jx3UJBFEIYgROCeUXzYo3Asddb8tmXMaloKa-WS7b3F1StRDTJ-dSDi5PQbuA-6gBF7gPhp3qKDjHvJ0cDB7bSH1Qa2PP5EN1ygX0lpvVyfJFdHXSrX9wdiHTOfAU0jqg8krWdLEDTqv23mwFsHTlCQmzKpQqCg~MRe4FZx7~rKsN~PhqMBjfxPaCKdzuuQ4W9EVn-ikrWiMcFETGI9wawVW3aDdiIUiIg9VCaWyExr8oXqXHGrnARPN-veFtTofRqXTZxT~s-KuuP~G-IPsNFUUKhaUQJsjAIJ7J9oUitC2lxaBIc3iGo3Yg__&Key-Pair-Id=APKAJM7FVRD2EPOYUXBQ"
"0156-YOUTUBE";"https://www.youtube.com/embed/2iXw_x2Q_ZU";"https://www.youtube.com/watch?v=2iXw_x2Q_ZU"
"0157-YOUTUBE";"https://www.youtube.com/watch?v=kkCzn0xIpmQ";"https://www.youtube.com/watch?v=kkCzn0xIpmQ"
"0158-YOUTUBE";"https://www.youtube.com/embed/XEbh05vM5C8";"https://www.youtube.com/watch?v=XEbh05vM5C8"
"0159-SMUGMUG";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-BvFMkm7/A";"TO DO TO DO TO DO TO DO TO DO TO DO TO DO TO DO "
"0160-EDGENET";"https://assets.edgenet.com/093f084b-106e-4600-9f2f-b2711cd3a3ad";"https://assets.edgenet.com/093f084b-106e-4600-9f2f-b2711cd3a3ad"
"0161-YOUTUBE";"https://www.youtube.com/watch?v=fDXZjxJP2-A";"https://www.youtube.com/watch?v=fDXZjxJP2-A"
"0162-YOUTUBE";"https://www.youtube.com/embed/kvFzrMNxHeQ?si=UICdxt6vWD0ELQA7";"https://www.youtube.com/watch?v=kvFzrMNxHeQ"
"0163-EDGENET";"https://assets.edgenet.com/f320e9fa-d1d0-4654-9a48-83e869730fb2";"https://assets.edgenet.com/f320e9fa-d1d0-4654-9a48-83e869730fb2"
"0164-YOUTUBE";"https://www.youtube.com/embed/4KmsWV01skY?si=uQYn0aA76P0augfN";"https://www.youtube.com/watch?v=4KmsWV01skY"
"0165-YOUTUBE";"https://www.youtube.com/watch?v=4hxiBlOGL6Q";"https://www.youtube.com/watch?v=4hxiBlOGL6Q"
"0166-YOUTUBE";"https://www.youtube.com/embed/RPBsNGqJYnU";"https://www.youtube.com/watch?v=RPBsNGqJYnU"
"0167-YOUTUBE";"https://www.youtube.com/watch?v=ZRjt-fraF7I";"https://www.youtube.com/watch?v=ZRjt-fraF7I"
"0168-EDGENET";"https://assets.edgenet.com//cfc17785-11d4-45c6-9731-2b2ce5f67357";"https://assets.edgenet.com//cfc17785-11d4-45c6-9731-2b2ce5f67357"
"0169-YOUTUBE";"https://www.youtube.com/embed/eDhByGWlE_A";"https://www.youtube.com/watch?v=eDhByGWlE_A"
"0170-YOUTUBE";"https://www.youtube.com/watch?v=JsOVq1pL8Aw";"https://www.youtube.com/watch?v=JsOVq1pL8Aw"
"0171-EDGENET";"https://assets.edgenet.com/b37ee2d7-6777-4a8b-b5c4-77db8eb4ea2b";"https://assets.edgenet.com/b37ee2d7-6777-4a8b-b5c4-77db8eb4ea2b"
"0172-YOUTUBE";"https://www.youtube.com/watch?v=J3U4Ch7xe7w";"https://www.youtube.com/watch?v=J3U4Ch7xe7w"
"0173-WIDENNET";"https://milwaukeetool.widen.net/s/5wbfsb9xgv/milwaukeer-m18-fueltrade-";"https://previews.us-east-1.widencdn.net/seeds/37973549/assets/asset-view/0/a/5/a/0a5a0f85-8709-4da1-81aa-a2fccecec5ca/video_legacy_hd?Expires=1763913600&Signature=InN8diGRcGANr8~Ad5dyAhtD~QcN4jx3UJBFEIYgROCeUXzYo3Asddb8tmXMaloKa-WS7b3F1StRDTJ-dSDi5PQbuA-6gBF7gPhp3qKDjHvJ0cDB7bSH1Qa2PP5EN1ygX0lpvVyfJFdHXSrX9wdiHTOfAU0jqg8krWdLEDTqv23mwFsHTlCQmzKpQqCg~MRe4FZx7~rKsN~PhqMBjfxPaCKdzuuQ4W9EVn-ikrWiMcFETGI9wawVW3aDdiIUiIg9VCaWyExr8oXqXHGrnARPN-veFtTofRqXTZxT~s-KuuP~G-IPsNFUUKhaUQJsjAIJ7J9oUitC2lxaBIc3iGo3Yg__&Key-Pair-Id=APKAJM7FVRD2EPOYUXBQ"
"0174-YOUTUBE";"https://www.youtube.com/watch?v=j3b4uDYRtrE";"https://www.youtube.com/watch?v=j3b4uDYRtrE"
"0175-WIDENNET";"https://milwaukeetool.widen.net/s/lvzqgdnqjw/milwaukeer-m18-fueltrade-";"https://previews.us-east-1.widencdn.net/seeds/37973549/assets/asset-view/0/a/5/a/0a5a0f85-8709-4da1-81aa-a2fccecec5ca/video_legacy_hd?Expires=1763913600&Signature=InN8diGRcGANr8~Ad5dyAhtD~QcN4jx3UJBFEIYgROCeUXzYo3Asddb8tmXMaloKa-WS7b3F1StRDTJ-dSDi5PQbuA-6gBF7gPhp3qKDjHvJ0cDB7bSH1Qa2PP5EN1ygX0lpvVyfJFdHXSrX9wdiHTOfAU0jqg8krWdLEDTqv23mwFsHTlCQmzKpQqCg~MRe4FZx7~rKsN~PhqMBjfxPaCKdzuuQ4W9EVn-ikrWiMcFETGI9wawVW3aDdiIUiIg9VCaWyExr8oXqXHGrnARPN-veFtTofRqXTZxT~s-KuuP~G-IPsNFUUKhaUQJsjAIJ7J9oUitC2lxaBIc3iGo3Yg__&Key-Pair-Id=APKAJM7FVRD2EPOYUXBQ"
"0176-SMUGMUG";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-XXhk3M7/A";"TO DO TO DO TO DO TO DO TO DO TO DO TO DO TO DO "
"0177-YOUTUBE";"https://www.youtube.com/watch?v=tKjwnep-t0E";"https://www.youtube.com/watch?v=tKjwnep-t0E"
"0178-EDGENET";"https://assets.edgenet.com/8dd3ba14-70b0-4dc1-9b22-2c23b777bed4";"https://assets.edgenet.com/8dd3ba14-70b0-4dc1-9b22-2c23b777bed4"
"0179-YOUTUBE";"https://www.youtube.com/embed/rZQza36rFHw";"https://www.youtube.com/watch?v=rZQza36rFHw"
"0180-YOUTUBE";"https://www.youtube.com/embed/XB_4atBVqO8";"https://www.youtube.com/watch?v=XB_4atBVqO8"
"0181-WIDENNET";"https://milwaukeetool.widen.net/s/vg9hgtfkmf/roll-ontrade-mark-sign-3600w7200w-power-supply_youtube";"https://previews.us-east-1.widencdn.net/seeds/37973549/assets/asset-view/0/a/5/a/0a5a0f85-8709-4da1-81aa-a2fccecec5ca/video_legacy_hd?Expires=1763913600&Signature=InN8diGRcGANr8~Ad5dyAhtD~QcN4jx3UJBFEIYgROCeUXzYo3Asddb8tmXMaloKa-WS7b3F1StRDTJ-dSDi5PQbuA-6gBF7gPhp3qKDjHvJ0cDB7bSH1Qa2PP5EN1ygX0lpvVyfJFdHXSrX9wdiHTOfAU0jqg8krWdLEDTqv23mwFsHTlCQmzKpQqCg~MRe4FZx7~rKsN~PhqMBjfxPaCKdzuuQ4W9EVn-ikrWiMcFETGI9wawVW3aDdiIUiIg9VCaWyExr8oXqXHGrnARPN-veFtTofRqXTZxT~s-KuuP~G-IPsNFUUKhaUQJsjAIJ7J9oUitC2lxaBIc3iGo3Yg__&Key-Pair-Id=APKAJM7FVRD2EPOYUXBQ"
"0182-WIDENNET";"https://milwaukeetool.widen.net/s/vl9pvldhbr/milwaukeer-womens-workwear";"https://previews.us-east-1.widencdn.net/seeds/37973549/assets/asset-view/0/a/5/a/0a5a0f85-8709-4da1-81aa-a2fccecec5ca/video_legacy_hd?Expires=1763913600&Signature=InN8diGRcGANr8~Ad5dyAhtD~QcN4jx3UJBFEIYgROCeUXzYo3Asddb8tmXMaloKa-WS7b3F1StRDTJ-dSDi5PQbuA-6gBF7gPhp3qKDjHvJ0cDB7bSH1Qa2PP5EN1ygX0lpvVyfJFdHXSrX9wdiHTOfAU0jqg8krWdLEDTqv23mwFsHTlCQmzKpQqCg~MRe4FZx7~rKsN~PhqMBjfxPaCKdzuuQ4W9EVn-ikrWiMcFETGI9wawVW3aDdiIUiIg9VCaWyExr8oXqXHGrnARPN-veFtTofRqXTZxT~s-KuuP~G-IPsNFUUKhaUQJsjAIJ7J9oUitC2lxaBIc3iGo3Yg__&Key-Pair-Id=APKAJM7FVRD2EPOYUXBQ"
"0183-YOUTUBE";"https://www.youtube.com/embed/zAvhGUrmwc4";"https://www.youtube.com/watch?v=zAvhGUrmwc4"
"0184-YOUTUBE";"https://www.youtube.com/embed/Mx9gA3vhAHI";"https://www.youtube.com/watch?v=Mx9gA3vhAHI"
"0185-YOUTUBE";"https://www.youtube.com/embed/_5Yaa0fXVMI?si=fyddmqv5rN7HDboD";"https://www.youtube.com/watch?v=_5Yaa0fXVMI"
"0186-YOUTUBE";"https://www.youtube.com/embed/jO48v_h__yA?si=-iqpIT-EEUrbAW1V";"https://www.youtube.com/watch?v=jO48v_h__yA"
"0187-EDGENET";"https://assets.edgenet.com//6d7682ce-7882-48ff-ab41-7bace5e11386";"https://assets.edgenet.com//6d7682ce-7882-48ff-ab41-7bace5e11386"
"0188-EDGENET";"https://assets.edgenet.com/a9772990-e463-45f9-bb02-18440f30f022";"https://assets.edgenet.com/a9772990-e463-45f9-bb02-18440f30f022"
"0189-EDGENET";"https://assets.edgenet.com//309d9d24-7dbb-4ed6-85e3-aa09db62b76f";"https://assets.edgenet.com//309d9d24-7dbb-4ed6-85e3-aa09db62b76f"
"0190-YOUTUBE";"https://www.youtube.com/embed/4LA3I7efF1M";"https://www.youtube.com/watch?v=4LA3I7efF1M"
"0191-SMUGMUG";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-ffvVLBX/A";"TO DO TO DO TO DO TO DO TO DO TO DO TO DO TO DO "
"0192-EDGENET";"https://assets.edgenet.com/6d7682ce-7882-48ff-ab41-7bace5e11386";"https://assets.edgenet.com/6d7682ce-7882-48ff-ab41-7bace5e11386"
"0193-EDGENET";"https://assets.edgenet.com/309d9d24-7dbb-4ed6-85e3-aa09db62b76f";"https://assets.edgenet.com/309d9d24-7dbb-4ed6-85e3-aa09db62b76f"
"0194-SMUGMUG";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-QF9wsbz/A";"TO DO TO DO TO DO TO DO TO DO TO DO TO DO TO DO "
"0195-YOUTUBE";"https://www.youtube.com/embed/Iqn53-24U-Y";"https://www.youtube.com/watch?v=Iqn53-24U-Y"
"0196-YOUTUBE";"www.youtube.com/embed/Iqn53-24U-Y";"https://www.youtube.com/watch?v=Iqn53-24U-Y"
"0197-YOUTUBE";"https://www.youtube.com/embed/EuO88jo2qMU";"https://www.youtube.com/watch?v=EuO88jo2qMU"
"0198-YOUTUBE";"https://www.youtube.com/embed/tDzj972Ypio?si=L6bLAVHWe37yE0Gd";"https://www.youtube.com/watch?v=tDzj972Ypio"
"0199-YOUTUBE";"https://www.youtube.com/embed/yWgLkOWoJpE?si=kVKqOWEbksic0Ni0";"https://www.youtube.com/watch?v=yWgLkOWoJpE"
"0200-YOUTUBE";"https://www.youtube.com/embed/yWgLkOWoJpE?si=-4Hci-4orHCyLFRb";"https://www.youtube.com/watch?v=yWgLkOWoJpE"
"0201-YOUTUBE";"https://www.youtube.com/watch?v=Mx9gA3vhAHI";"https://www.youtube.com/watch?v=Mx9gA3vhAHI"
"0202-YOUTUBE";"https://www.youtube.com/watch?v=EDcDngaAVxc";"https://www.youtube.com/watch?v=EDcDngaAVxc"
"0203-YOUTUBE";"https://www.youtube.com/watch?v=6ktPFR4wD-s";"https://www.youtube.com/watch?v=6ktPFR4wD-s"
"0204-EDGENET";"https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553";"https://assets.edgenet.com//7a4ee311-faa7-4abd-98b8-b04ee0841553"
"0205-YOUTUBE";"https://www.youtube.com/watch?v=A53bmMrBLDA";"https://www.youtube.com/watch?v=A53bmMrBLDA"
"0206-YOUTUBE";"https://www.youtube.com/watch?v=0axbpDOdeJo";"https://www.youtube.com/watch?v=0axbpDOdeJo"
"0207-EDGENET";"https://assets.edgenet.com//406cb7f3-247e-41fe-aac8-57f851b6ac29";"https://assets.edgenet.com//406cb7f3-247e-41fe-aac8-57f851b6ac29"
"0208-YOUTUBE";"https://www.youtube.com/watch?v=yWgLkOWoJpE";"https://www.youtube.com/watch?v=yWgLkOWoJpE"
"0209-YOUTUBE";"https://www.youtube.com/embed/rhzxLymECWU";"https://www.youtube.com/watch?v=rhzxLymECWU"
"0210-YOUTUBE";"https://www.youtube.com/watch?v=mDRQYGocC34";"https://www.youtube.com/watch?v=mDRQYGocC34"
"0211-EDGENET";"https://assets.edgenet.com/7a4ee311-faa7-4abd-98b8-b04ee0841553";"https://assets.edgenet.com/7a4ee311-faa7-4abd-98b8-b04ee0841553"
"0212-EDGENET";"https://assets.edgenet.com/406cb7f3-247e-41fe-aac8-57f851b6ac29";"https://assets.edgenet.com/406cb7f3-247e-41fe-aac8-57f851b6ac29"
"0213-EDGENET";"https://assets.edgenet.com/441a8818-8f37-4fa5-b942-c2be437b455a";"https://assets.edgenet.com/441a8818-8f37-4fa5-b942-c2be437b455a"
"0214-YOUTUBE";"https://www.youtube.com/embed/GVjJ3b9KVl0";"https://www.youtube.com/watch?v=GVjJ3b9KVl0"
"0215-EDGENET";"https://assets.edgenet.com//0d83f4b5-260d-4c12-adad-938985f92d25";"https://assets.edgenet.com//0d83f4b5-260d-4c12-adad-938985f92d25"
"0216-YOUTUBE";"https://www.youtube.com/embed/PJB4fPLluII";"https://www.youtube.com/watch?v=PJB4fPLluII"
"0217-ZERO";"0";"ZERO"
"0218-WIDENNET";"https://milwaukeetool.widen.net/s/5ppwzt9wlb/m18trade-mark-sign-redlit";"https://previews.us-east-1.widencdn.net/seeds/37973549/assets/asset-view/0/a/5/a/0a5a0f85-8709-4da1-81aa-a2fccecec5ca/video_legacy_hd?Expires=1763913600&Signature=InN8diGRcGANr8~Ad5dyAhtD~QcN4jx3UJBFEIYgROCeUXzYo3Asddb8tmXMaloKa-WS7b3F1StRDTJ-dSDi5PQbuA-6gBF7gPhp3qKDjHvJ0cDB7bSH1Qa2PP5EN1ygX0lpvVyfJFdHXSrX9wdiHTOfAU0jqg8krWdLEDTqv23mwFsHTlCQmzKpQqCg~MRe4FZx7~rKsN~PhqMBjfxPaCKdzuuQ4W9EVn-ikrWiMcFETGI9wawVW3aDdiIUiIg9VCaWyExr8oXqXHGrnARPN-veFtTofRqXTZxT~s-KuuP~G-IPsNFUUKhaUQJsjAIJ7J9oUitC2lxaBIc3iGo3Yg__&Key-Pair-Id=APKAJM7FVRD2EPOYUXBQ"
"0219-YOUTUBE";"https://www.youtube.com/watch?v=8xaEb_ZHb7s";"https://www.youtube.com/watch?v=8xaEb_ZHb7s"
"0220-WIDENNET";"https://milwaukeetool.widen.net/s/vjzmzmqszg/milwaukeer-m18trade-mark-sign-milwaukeer-redlithiumtrade-mark-sign-forgetrade-mark-sign-hd12";"https://previews.us-east-1.widencdn.net/seeds/37973549/assets/asset-view/0/a/5/a/0a5a0f85-8709-4da1-81aa-a2fccecec5ca/video_legacy_hd?Expires=1763913600&Signature=InN8diGRcGANr8~Ad5dyAhtD~QcN4jx3UJBFEIYgROCeUXzYo3Asddb8tmXMaloKa-WS7b3F1StRDTJ-dSDi5PQbuA-6gBF7gPhp3qKDjHvJ0cDB7bSH1Qa2PP5EN1ygX0lpvVyfJFdHXSrX9wdiHTOfAU0jqg8krWdLEDTqv23mwFsHTlCQmzKpQqCg~MRe4FZx7~rKsN~PhqMBjfxPaCKdzuuQ4W9EVn-ikrWiMcFETGI9wawVW3aDdiIUiIg9VCaWyExr8oXqXHGrnARPN-veFtTofRqXTZxT~s-KuuP~G-IPsNFUUKhaUQJsjAIJ7J9oUitC2lxaBIc3iGo3Yg__&Key-Pair-Id=APKAJM7FVRD2EPOYUXBQ"
"0221-SMUGMUG";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-QtM7jBC/A";"TO DO TO DO TO DO TO DO TO DO TO DO TO DO TO DO "
"0222-YOUTUBE";"https://www.youtube.com/embed/61VuPyViuAA";"https://www.youtube.com/watch?v=61VuPyViuAA"
"0223-WIDENNET";"https://milwaukeetool.widen.net/s/f5827qvqqc/m18_redlithium_xc5.0";"https://previews.us-east-1.widencdn.net/seeds/37973549/assets/asset-view/0/a/5/a/0a5a0f85-8709-4da1-81aa-a2fccecec5ca/video_legacy_hd?Expires=1763913600&Signature=InN8diGRcGANr8~Ad5dyAhtD~QcN4jx3UJBFEIYgROCeUXzYo3Asddb8tmXMaloKa-WS7b3F1StRDTJ-dSDi5PQbuA-6gBF7gPhp3qKDjHvJ0cDB7bSH1Qa2PP5EN1ygX0lpvVyfJFdHXSrX9wdiHTOfAU0jqg8krWdLEDTqv23mwFsHTlCQmzKpQqCg~MRe4FZx7~rKsN~PhqMBjfxPaCKdzuuQ4W9EVn-ikrWiMcFETGI9wawVW3aDdiIUiIg9VCaWyExr8oXqXHGrnARPN-veFtTofRqXTZxT~s-KuuP~G-IPsNFUUKhaUQJsjAIJ7J9oUitC2lxaBIc3iGo3Yg__&Key-Pair-Id=APKAJM7FVRD2EPOYUXBQ"
"0224-SMUGMUG";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-X9B6wZx/A";"TO DO TO DO TO DO TO DO TO DO TO DO TO DO TO DO "
"0225-WIDENCOLLECTIVE";"https://milwaukeetool.widencollective.com/assets/share/asset/1sxuzxpyvl";"https://previews.us-east-1.widencdn.net/seeds/37973549/assets/asset-view/0/a/5/a/0a5a0f85-8709-4da1-81aa-a2fccecec5ca/video_legacy_hd?Expires=1763913600&Signature=InN8diGRcGANr8~Ad5dyAhtD~QcN4jx3UJBFEIYgROCeUXzYo3Asddb8tmXMaloKa-WS7b3F1StRDTJ-dSDi5PQbuA-6gBF7gPhp3qKDjHvJ0cDB7bSH1Qa2PP5EN1ygX0lpvVyfJFdHXSrX9wdiHTOfAU0jqg8krWdLEDTqv23mwFsHTlCQmzKpQqCg~MRe4FZx7~rKsN~PhqMBjfxPaCKdzuuQ4W9EVn-ikrWiMcFETGI9wawVW3aDdiIUiIg9VCaWyExr8oXqXHGrnARPN-veFtTofRqXTZxT~s-KuuP~G-IPsNFUUKhaUQJsjAIJ7J9oUitC2lxaBIc3iGo3Yg__&Key-Pair-Id=APKAJM7FVRD2EPOYUXBQ"
"0226-YOUTUBE";"https://www.youtube.com/embed/3fTI3lEKsbc";"https://www.youtube.com/watch?v=3fTI3lEKsbc"
"0227-YOUTUBE";"https://www.youtube.com/watch?v=EA8GlnNQKcw";"https://www.youtube.com/watch?v=EA8GlnNQKcw"
"0228-YOUTUBE";"https://www.youtube.com/embed/dqHZypSHyOs";"https://www.youtube.com/watch?v=dqHZypSHyOs"
"0229-YOUTUBE";"https://www.youtube.com/embed/FUCQo_wYR4s";"https://www.youtube.com/watch?v=FUCQo_wYR4s"
"0230-YOUTUBE";"https://www.youtube.com/watch?v=gt70f5jx2YU";"https://www.youtube.com/watch?v=gt70f5jx2YU"
"0231-YOUTUBE";"https://www.youtube.com/watch?v=61VuPyViuAA";"https://www.youtube.com/watch?v=61VuPyViuAA"
"0232-YOUTUBE";"https://www.youtube.com/embed/1csnNAU01aM";"https://www.youtube.com/watch?v=1csnNAU01aM"
"0233-YOUTUBE";"https://www.youtube.com/embed/DJlBbhwz_FQ";"https://www.youtube.com/watch?v=DJlBbhwz_FQ"
"0234-YOUTUBE";"https://www.youtube.com/watch?v=JrP2Tc5TBng";"https://www.youtube.com/watch?v=JrP2Tc5TBng"
"0235-YOUTUBE";"https://www.youtube.com/watch?v=FMHZsg1y328";"https://www.youtube.com/watch?v=FMHZsg1y328"
"0236-YOUTUBE";"https://www.youtube.com/watch?v=dqHZypSHyOs";"https://www.youtube.com/watch?v=dqHZypSHyOs"
"0237-YOUTUBE";"https://www.youtube.com/embed/39alLJKo3_s";"https://www.youtube.com/watch?v=39alLJKo3_s"
"0238-EDGENET";"https://assets.edgenet.com/cd685dae-966a-46b6-88bb-59685079de12";"https://assets.edgenet.com/cd685dae-966a-46b6-88bb-59685079de12"
"0239-EDGENET";"https://assets.edgenet.com/44d3c6da-1b89-4701-af6c-a111f38a2c04";"https://assets.edgenet.com/44d3c6da-1b89-4701-af6c-a111f38a2c04"
"0240-YOUTUBE";"https://www.youtube.com/watch?v=rQ_vj6Z7qNk";"https://www.youtube.com/watch?v=rQ_vj6Z7qNk"
"0241-YOUTU-BE";"https://youtu.be/G_wobJ0jRFs";"https://www.youtube.com/watch?v=G_wobJ0jRFs"
"0242-EDGENET";"https://assets.edgenet.com//8656c7a5-808a-46a0-89bb-af665aa71ee4";"https://assets.edgenet.com//8656c7a5-808a-46a0-89bb-af665aa71ee4"
"0243-YOUTUBE";"https://www.youtube.com/embed/NrJ5ocCWQqc";"https://www.youtube.com/watch?v=NrJ5ocCWQqc"
"0244-YOUTUBE";"https://www.youtube.com/embed/4-k6GjnCMcs";"https://www.youtube.com/watch?v=4-k6GjnCMcs"
"0245-YOUTUBE";"https://www.youtube.com/embed/MVnucmmI2bo";"https://www.youtube.com/watch?v=MVnucmmI2bo"
"0246-YOUTUBE";"https://www.youtube.com/embed/oTDaevFtDh0";"https://www.youtube.com/watch?v=oTDaevFtDh0"
"0247-EDGENET";"https://assets.edgenet.com//8a453ab7-cff4-442a-adec-255a6393b6a6";"https://assets.edgenet.com//8a453ab7-cff4-442a-adec-255a6393b6a6"
"0248-WIDENNET";"https://milwaukeetool.widen.net/s/22qwbqsmwg/milwaukee_pliers";"https://previews.us-east-1.widencdn.net/seeds/37973549/assets/asset-view/0/a/5/a/0a5a0f85-8709-4da1-81aa-a2fccecec5ca/video_legacy_hd?Expires=1763913600&Signature=InN8diGRcGANr8~Ad5dyAhtD~QcN4jx3UJBFEIYgROCeUXzYo3Asddb8tmXMaloKa-WS7b3F1StRDTJ-dSDi5PQbuA-6gBF7gPhp3qKDjHvJ0cDB7bSH1Qa2PP5EN1ygX0lpvVyfJFdHXSrX9wdiHTOfAU0jqg8krWdLEDTqv23mwFsHTlCQmzKpQqCg~MRe4FZx7~rKsN~PhqMBjfxPaCKdzuuQ4W9EVn-ikrWiMcFETGI9wawVW3aDdiIUiIg9VCaWyExr8oXqXHGrnARPN-veFtTofRqXTZxT~s-KuuP~G-IPsNFUUKhaUQJsjAIJ7J9oUitC2lxaBIc3iGo3Yg__&Key-Pair-Id=APKAJM7FVRD2EPOYUXBQ"
"0249-EDGENET";"https://assets.edgenet.com//2b6ef32e-d404-4a40-b56b-db50a30fc48c";"https://assets.edgenet.com//2b6ef32e-d404-4a40-b56b-db50a30fc48c"
"0250-EDGENET";"https://assets.edgenet.com/2b6ef32e-d404-4a40-b56b-db50a30fc48c";"https://assets.edgenet.com/2b6ef32e-d404-4a40-b56b-db50a30fc48c"
"0251-YOUTUBE";"https://www.youtube.com/embed/a8Qkh6pYU2s";"https://www.youtube.com/watch?v=a8Qkh6pYU2s"
"0252-YOUTUBE";"https://www.youtube.com/embed/gPZ9HqKGO2o";"https://www.youtube.com/watch?v=gPZ9HqKGO2o"
"0253-EDGENET";"https://assets.edgenet.com//177a9e37-4ff3-428b-a74b-ee20c8e0d3e5";"https://assets.edgenet.com//177a9e37-4ff3-428b-a74b-ee20c8e0d3e5"
"0254-SMUGMUG";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-8nbKkwK/A";"TO DO TO DO TO DO TO DO TO DO TO DO TO DO TO DO "
