"ProductSKU";"Brand";"LinkFROriginal";"VideoID-FR";"LinkENOriginal";"VideoID-EN"
"MIL48-73-1114";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1115";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1120";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1121";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1122";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1123";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1124";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1125";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1126";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1127";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1128";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1129";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1130";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1131";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1132";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1133";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1134";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1135";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1200";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1201";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1202";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1203";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1204";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1205";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1206";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1207";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1208";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1209";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1210";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1211";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1212";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1213";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1214";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1215";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1220";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1221";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1222";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1223";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1224";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1225";"MILWAUKEE";"";;"https://assets.edgenet.com/281b2a92-d164-468a-8168-49390e69b54d";"0295-EDGENET"
"MIL48-73-1226";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1227";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1228";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1229";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1230";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1231";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1232";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1233";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1234";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-1235";"MILWAUKEE";"";;"https://assets.edgenet.com/26e318e3-c463-420d-8f26-31f77c1ad073";"0297-EDGENET"
"MIL48-73-2020";"MILWAUKEE";"https://www.youtube.com/embed/pmTVINUPwC8";"0298-YOUTUBE";"";
"MIL48-73-4004";"MILWAUKEE";"https://milwaukeetool.widen.net/s/ttjzghffd8/milwaukeer-n95-valved-res";"0299-WIDENNET";"";
"MIL48-73-6000";"MILWAUKEE";"https://www.youtube.com/embed/DO69GrCaGyE";"0300-YOUTUBE";"";
"MIL48-73-6010";"MILWAUKEE";"https://www.youtube.com/embed/DO69GrCaGyE";"0300-YOUTUBE";"";
"MIL48-73-6030";"MILWAUKEE";"https://www.youtube.com/embed/DO69GrCaGyE";"0300-YOUTUBE";"";
"MIL48-73-6040";"MILWAUKEE";"https://www.youtube.com/embed/DO69GrCaGyE";"0300-YOUTUBE";"";
"MIL48-73-6051";"MILWAUKEE";"";;"https://assets.edgenet.com/fdd153d7-25ee-46a0-a137-9ef65f8b48ce";"0301-EDGENET"
"MIL48-89-2301";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2302";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2303";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2304";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2305";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2306";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2307";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2308";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2309";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2310";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2311";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2312";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2313";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2314";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2315";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"https://www.youtube.com/watch?v=XYw-tSGfgi4";"0303-YOUTUBE"
"MIL48-89-2316";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2317";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2318";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2319";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2320";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2321";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2322";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2323";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2324";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2325";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2326";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2327";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2328";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2329";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-2332";"MILWAUKEE";"https://www.youtube.com/embed/e1uzD5dgx9M";"0302-YOUTUBE";"";
"MIL48-89-4601";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4602";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4603";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4604";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4605";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4606";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4607";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4608";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4609";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4610";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4611";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4612";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4613";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4614";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4615";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4616";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4617";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4618";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4619";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4620";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4621";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4622";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4623";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4624";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4625";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4627";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-4629";"MILWAUKEE";"https://www.youtube.com/embed/ejM2dofOSDk";"0304-YOUTUBE";"";
"MIL48-89-9203";"MILWAUKEE";"https://www.youtube.com/embed/5P4Fi_Hck5Y";"0305-YOUTUBE";"";
"MIL48-89-9204";"MILWAUKEE";"https://www.youtube.com/embed/5P4Fi_Hck5Y";"0305-YOUTUBE";"";
"MIL48-89-9205";"MILWAUKEE";"https://www.youtube.com/embed/5P4Fi_Hck5Y";"0305-YOUTUBE";"";
"MIL48-89-9206";"MILWAUKEE";"https://www.youtube.com/embed/5P4Fi_Hck5Y";"0305-YOUTUBE";"";
"MIL48-89-9207";"MILWAUKEE";"https://www.youtube.com/embed/5P4Fi_Hck5Y";"0305-YOUTUBE";"";
"MIL48-89-9208";"MILWAUKEE";"https://www.youtube.com/embed/5P4Fi_Hck5Y";"0305-YOUTUBE";"";
"MIL48-89-9209";"MILWAUKEE";"https://www.youtube.com/embed/5P4Fi_Hck5Y";"0305-YOUTUBE";"";
"MIL48-89-9211";"MILWAUKEE";"https://www.youtube.com/embed/5P4Fi_Hck5Y";"0305-YOUTUBE";"";
"MIL48-89-9212";"MILWAUKEE";"https://www.youtube.com/embed/5P4Fi_Hck5Y";"0305-YOUTUBE";"";
"MIL48-90-1501";"MILWAUKEE";"https://www.youtube.com/embed/LWGnSsF6MmY";"0306-YOUTUBE";"";
"MIL49-00-5310";"MILWAUKEE";"https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-";"0029-WIDENNET";"";
"MIL49-00-5324";"MILWAUKEE";"https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-";"0029-WIDENNET";"";
"MIL49-00-5400";"MILWAUKEE";"https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-";"0029-WIDENNET";"";
"MIL49-00-5410";"MILWAUKEE";"https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-";"0029-WIDENNET";"";
"MIL49-00-5414";"MILWAUKEE";"https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-";"0029-WIDENNET";"";
"MIL49-00-5424";"MILWAUKEE";"https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-";"0029-WIDENNET";"";
"MIL49-00-5456";"MILWAUKEE";"https://www.youtube.com/embed/Bh91_VkdaB0";"0307-YOUTUBE";"";
"MIL49-00-5460";"MILWAUKEE";"https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-";"0029-WIDENNET";"";
"MIL49-00-5461";"MILWAUKEE";"https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-";"0029-WIDENNET";"";
"MIL49-00-5463";"MILWAUKEE";"https://www.youtube.com/embed/Bh91_VkdaB0";"0307-YOUTUBE";"";
"MIL49-00-5614";"MILWAUKEE";"https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-";"0029-WIDENNET";"";
"MIL49-06-2567";"MILWAUKEE";"https://www.youtube.com/embed/zKc_dGNq0iw";"0308-YOUTUBE";"";
"MIL49-12-0012";"MILWAUKEE";"";;"https://www.youtube.com/watch?v=KvhkTwwB2Zk";"0002-YOUTUBE"
"MIL49-16-2403";"MILWAUKEE";"";;"https://www.youtube.com/watch?v=8DFlljLCM4o";"0020-YOUTUBE"
"MIL49-16-2404";"MILWAUKEE";"";;"https://www.youtube.com/watch?v=8DFlljLCM4o";"0020-YOUTUBE"
"MIL49-16-2405";"MILWAUKEE";"";;"https://www.youtube.com/watch?v=8DFlljLCM4o";"0020-YOUTUBE"
"MIL49-16-2406";"MILWAUKEE";"";;"https://www.youtube.com/watch?v=8DFlljLCM4o";"0020-YOUTUBE"
"MIL49-16-2408";"MILWAUKEE";"";;"https://www.youtube.com/watch?v=8DFlljLCM4o";"0020-YOUTUBE"
"MIL49-16-2450";"MILWAUKEE";"https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-";"0029-WIDENNET";"";
"MIL49-16-2451";"MILWAUKEE";"https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-";"0029-WIDENNET";"";
"MIL49-16-2452";"MILWAUKEE";"https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-";"0029-WIDENNET";"";
"MIL49-16-2453";"MILWAUKEE";"https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-";"0029-WIDENNET";"";
"MIL49-16-2554";"MILWAUKEE";"https://www.youtube.com/embed/WEuYmx9Sa34";"0309-YOUTUBE";"";
"MIL49-16-2557";"MILWAUKEE";"https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-";"0029-WIDENNET";"";
"MIL49-16-2558";"MILWAUKEE";"https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-";"0029-WIDENNET";"";
"MIL49-16-2559";"MILWAUKEE";"https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-";"0029-WIDENNET";"https://www.youtube.com/watch?v=8DFlljLCM4o";"0020-YOUTUBE"
"MIL49-16-2560";"MILWAUKEE";"https://milwaukeetool.widen.net/s/77vdbwqwwl/milwaukeer-m12trade-mark-";"0029-WIDENNET";"https://www.youtube.com/watch?v=8DFlljLCM4o";"0020-YOUTUBE"
"MIL49-16-2564";"MILWAUKEE";"";;"https://www.youtube.com/watch?v=8DFlljLCM4o";"0020-YOUTUBE"
"MIL49-16-2573";"MILWAUKEE";"";;"https://www.youtube.com/watch?v=8DFlljLCM4o";"0020-YOUTUBE"
"MIL49-16-2660B";"MILWAUKEE";"";;"https://www.youtube.com/watch?v=KvhkTwwB2Zk";"0002-YOUTUBE"
"MIL49-16-2660JS";"MILWAUKEE";"https://www.youtube.com/embed/qEtgLwYwXpk";"0310-YOUTUBE";"";
"MIL49-16-2660RP";"MILWAUKEE";"";;"https://www.youtube.com/watch?v=KvhkTwwB2Zk";"0002-YOUTUBE"
"MIL49-16-2713";"MILWAUKEE";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-8NGLsjZ/A";"0072-SMUGMUG";"0";"0217-ZERO"
"MIL49-16-2715";"MILWAUKEE";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-8NGLsjZ/A";"0072-SMUGMUG";"0";"0217-ZERO"
"MIL49-16-2717";"MILWAUKEE";"https://milwaukeetool.widen.net/s/svk7qkfghc/milwaukeer-m18-fueltrade-";"0311-WIDENNET";"https://www.youtube.com/watch?v=sUV6QFw6r2I";"0312-YOUTUBE"
"MIL49-16-2718";"MILWAUKEE";"https://milwaukeetool.widen.net/s/svk7qkfghc/milwaukeer-m18-fueltrade-";"0311-WIDENNET";"https://www.youtube.com/watch?v=sUV6QFw6r2I";"0312-YOUTUBE"
"MIL49-16-2719";"MILWAUKEE";"https://milwaukeetool.widen.net/s/svk7qkfghc/milwaukeer-m18-fueltrade-";"0311-WIDENNET";"https://www.youtube.com/watch?v=sUV6QFw6r2I";"0312-YOUTUBE"
"MIL49-16-2720";"MILWAUKEE";"https://milwaukeetool.widen.net/s/svk7qkfghc/milwaukeer-m18-fueltrade-";"0311-WIDENNET";"https://www.youtube.com/watch?v=sUV6QFw6r2I";"0312-YOUTUBE"
"MIL49-16-2721";"MILWAUKEE";"https://milwaukeetool.widen.net/s/svk7qkfghc/milwaukeer-m18-fueltrade-";"0311-WIDENNET";"https://www.youtube.com/watch?v=sUV6QFw6r2I";"0312-YOUTUBE"
"MIL49-16-2722";"MILWAUKEE";"https://milwaukeetool.widen.net/s/fwhtdrcxft/milwaukeer_m18trade-mark-";"0018-WIDENNET";"";
"MIL49-16-2723";"MILWAUKEE";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-8NGLsjZ/A";"0072-SMUGMUG";"0";"0217-ZERO"
"MIL49-16-2727";"MILWAUKEE";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-8NGLsjZ/A";"0072-SMUGMUG";"0";"0217-ZERO"
"MIL49-16-2732";"MILWAUKEE";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-8NGLsjZ/A";"0072-SMUGMUG";"0";"0217-ZERO"
"MIL49-16-2734";"MILWAUKEE";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-8NGLsjZ/A";"0072-SMUGMUG";"0";"0217-ZERO"
"MIL49-16-2735";"MILWAUKEE";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-8NGLsjZ/A";"0072-SMUGMUG";"0";"0217-ZERO"
"MIL49-16-2738";"MILWAUKEE";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-qmcc7Sm/A";"0313-SMUGMUG";"https://www.youtube.com/watch?v=sUV6QFw6r2I";"0312-YOUTUBE"
"MIL49-16-2740";"MILWAUKEE";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-qmcc7Sm/A";"0313-SMUGMUG";"https://www.youtube.com/watch?v=sUV6QFw6r2I";"0312-YOUTUBE"
"MIL49-16-2741";"MILWAUKEE";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-qmcc7Sm/A";"0313-SMUGMUG";"https://www.youtube.com/watch?v=sUV6QFw6r2I";"0312-YOUTUBE"
"MIL49-16-2744";"MILWAUKEE";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-8NGLsjZ/A";"0072-SMUGMUG";"0";"0217-ZERO"
"MIL49-16-2747";"MILWAUKEE";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-8NGLsjZ/A";"0072-SMUGMUG";"0";"0217-ZERO"
"MIL49-16-2748";"MILWAUKEE";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-8NGLsjZ/A";"0072-SMUGMUG";"https://www.youtube.com/watch?v=0MdlG9wbjvs";"0314-YOUTUBE"
"MIL49-16-2750";"MILWAUKEE";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-8NGLsjZ/A";"0072-SMUGMUG";"0";"0217-ZERO"
"MIL49-16-2757";"MILWAUKEE";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-qmcc7Sm/A";"0313-SMUGMUG";"https://www.youtube.com/watch?v=sUV6QFw6r2I";"0312-YOUTUBE"
"MIL49-16-2782";"MILWAUKEE";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-8NGLsjZ/A";"0072-SMUGMUG";"0";"0217-ZERO"
"MIL49-16-2784";"MILWAUKEE";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-qmcc7Sm/A";"0313-SMUGMUG";"https://www.youtube.com/watch?v=sUV6QFw6r2I";"0312-YOUTUBE"
"MIL49-16-2785";"MILWAUKEE";"https://milwaukeetoolca.smugmug.com/Milwaukee-Brand-Videos-/French-Videos/n-Vjrd3Q/i-qmcc7Sm/A";"0313-SMUGMUG";"https://www.youtube.com/watch?v=sUV6QFw6r2I";"0312-YOUTUBE"
"MIL49-16-2867";"MILWAUKEE";"https://www.youtube.com/embed/1AB26oYDpik";"0315-YOUTUBE";"";
"MIL49-16-28CS";"MILWAUKEE";"https://www.youtube.com/embed/fEb_jYbRc2E";"0316-YOUTUBE";"";
"MIL49-16-28PS";"MILWAUKEE";"https://www.youtube.com/embed/fEb_jYbRc2E";"0316-YOUTUBE";"";
"MIL49-16-28WS";"MILWAUKEE";"https://www.youtube.com/embed/fEb_jYbRc2E";"0316-YOUTUBE";"";
"MIL49-16-3453";"MILWAUKEE";"";;"https://www.youtube.com/watch?v=8DFlljLCM4o";"0020-YOUTUBE"
"MIL49-16-KITC";"MILWAUKEE";"";;"https://www.youtube.com/watch?v=KvhkTwwB2Zk";"0002-YOUTUBE"
